id,treadmill,speed,terrain,trial,hurst,entropy
H1026,TM,NaN,low,1,NaN,NaN
H1026,TM,NaN,low,2,NaN,NaN
H1026,TM,NaN,med,1,NaN,NaN
H1026,TM,NaN,med,2,NaN,NaN
H1027,SP,0p25,flat,1,0.440681553553493,1.19279950372781
H1027,SP,0p25,flat,2,0.374902773637234,0.866166344691586
H1027,SP,0p5,flat,1,0.377724078616802,1.82454929205105
H1027,SP,0p5,flat,2,0.626201633888485,1.52605630349505
H1027,SP,0p75,flat,1,0.541846242111964,1.69167601067107
H1027,SP,0p75,flat,2,0.309404165010344,1.12986483217221
H1027,SP,1p0,flat,1,0.239332357924741,1.08618976866955
H1027,SP,1p0,flat,2,0.364792506323934,1.26694760348732
H1027,TM,NaN,flat,1,0.535667110702644,0.825968093580869
H1027,TM,NaN,flat,2,0.610103304708473,1.37624402526639
H1027,TM,NaN,high,1,0.502053063591992,2.03688192726104
H1027,TM,NaN,high,2,0.269809830965297,1.77070606003022
H1027,TM,NaN,low,1,0.499015141934171,1.99243016469021
H1027,TM,NaN,low,2,0.505494491224638,2.16905370036952
H1027,TM,NaN,med,1,0.517349911108939,1.81915844341617
H1027,TM,NaN,med,2,0.548597844157925,1.71765149707433
H1029,SP,0p25,flat,1,0.503171941414636,1.38629436111989
H1029,SP,0p25,flat,2,0.63455518057249,1.52846884990043
H1029,SP,0p5,flat,1,0.38376995242645,1.11646990606812
H1029,SP,0p5,flat,2,0.509814424864775,0.897941593205959
H1029,SP,0p75,flat,1,0.459508477802862,1.94591014905531
H1029,SP,0p75,flat,2,0.38732833586105,2.63905732961526
H1029,SP,1p0,flat,1,0.222199324207566,1.15267950993839
H1029,SP,1p0,flat,2,0.393072042712078,1.76358859226136
H1029,TM,NaN,flat,1,0.39123251463867,1.11646990606812
H1029,TM,NaN,flat,2,0.513089203585022,0.897941593205959
H1029,TM,NaN,high,1,0.643385722839633,2.164963715118
H1029,TM,NaN,high,2,0.31721045172886,1.38629436111989
H1029,TM,NaN,low,1,0.390908399877984,1.06784063000136
H1029,TM,NaN,low,2,0.471468715207156,1.41865964562192
H1029,TM,NaN,med,1,0.310578607341814,1.92181259747625
H1029,TM,NaN,med,2,0.344359707679935,2.21920348405499
H1030,SP,0p25,flat,1,0.369546650647695,1.42138568093116
H1030,SP,0p25,flat,2,0.487384054175004,1.22782402014812
H1030,SP,0p5,flat,1,0.416015737391092,1.38629436111989
H1030,SP,0p5,flat,2,0.35816569728606,1.77070606003022
H1030,SP,0p75,flat,1,0.504972886212145,1.6094379124341
H1030,SP,0p75,flat,2,0.713986528326745,1.1560693436929
H1030,SP,1p0,flat,1,0.745325221279008,0.527527473383922
H1030,SP,1p0,flat,2,0.746885257498254,0.819440905884237
H1030,TM,NaN,flat,1,0.325751558314777,1.18562366565774
H1030,TM,NaN,flat,2,0.443546739730562,2.63905732961526
H1030,TM,NaN,high,1,0.468818626970815,1.62924053973028
H1030,TM,NaN,high,2,0.34776645483893,2.10413415427021
H1030,TM,NaN,low,1,0.4981595740683,2.16905370036952
H1030,TM,NaN,low,2,0.364633569140577,2.7408400239252
H1030,TM,NaN,med,1,0.393711268090374,1.17203975722293
H1030,TM,NaN,med,2,0.443822332965045,1.25556017311643
H1031,SP,0p25,flat,1,0.409664985388205,1.36687627526279
H1031,SP,0p25,flat,2,0.349343329619005,1.24171313230878
H1031,SP,0p5,flat,1,0.372230729698418,0.731861692740636
H1031,SP,0p5,flat,2,0.310680000731424,0.669695519524895
H1031,SP,0p75,flat,1,0.445629154737693,0.217283719356095
H1031,SP,0p75,flat,2,0.0453028851061155,0.831297519040762
H1031,SP,1p0,flat,1,0.30786905040021,0.262725340477913
H1031,SP,1p0,flat,2,0.0317167197444632,0.850653568234176
H1031,TM,NaN,flat,1,0.436752795208015,0.674455047547793
H1031,TM,NaN,flat,2,0.303997739184646,1.28401551199947
H1031,TM,NaN,high,1,0.219783909267545,1.47330573810952
H1031,TM,NaN,high,2,0.214186934396799,1.13309846473928
H1031,TM,NaN,low,1,0.411415150536611,1.71765149707433
H1031,TM,NaN,low,2,0.296539948354978,1.10809103262265
H1031,TM,NaN,med,1,0.170679916086309,0.936769263217696
H1031,TM,NaN,med,2,0.318825567743579,1.26743315824316
H1032,SP,0p25,flat,1,0.812801089534351,1.02381107558541
H1032,SP,0p25,flat,2,0.586576987366729,0.605472013303659
H1032,SP,0p5,flat,1,0.540663205064519,0.799095758569326
H1032,SP,0p5,flat,2,0.348522821911166,1.75785791755237
H1032,SP,0p75,flat,1,0.237886095501376,2.484906649788
H1032,SP,0p75,flat,2,0.693930162813449,2.02438176449681
H1032,SP,1p0,flat,1,0.38255203460674,2.11021320034659
H1032,SP,1p0,flat,2,0.778230327475099,1.12270984024717
H1032,TM,NaN,flat,1,0.380298755586426,1.81528996663825
H1032,TM,NaN,flat,2,0.541503424758561,1.58412010444981
H1032,TM,NaN,high,1,0.439038425010665,2.01490302054226
H1032,TM,NaN,high,2,0.330334351588352,1.30833281965018
H1032,TM,NaN,low,1,0.71537354325631,1.83258146374831
H1032,TM,NaN,low,2,0.332658682708311,1.23676262714893
H1032,TM,NaN,med,1,0.4728995179235,1.3013949173334
H1032,TM,NaN,med,2,0.43437986402249,NaN
H1033,SP,0p25,flat,1,0.424933401655344,1.10316810520397
H1033,SP,0p25,flat,2,0.490212374253396,0.765309626808176
H1033,SP,0p5,flat,1,0.52418528119585,0.910667474319793
H1033,SP,0p5,flat,2,0.273096422191799,2.07944154167984
H1033,SP,0p75,flat,1,0.352541983712038,2.27726728500976
H1033,SP,0p75,flat,2,0.560523236109431,0.895792210325814
H1033,SP,1p0,flat,1,0.154401828426311,1.77070606003022
H1033,SP,1p0,flat,2,0.159872541277551,1.77070606003022
H1033,TM,NaN,flat,1,0.492040681421795,0.887891257352457
H1033,TM,NaN,flat,2,0.655971244652729,0.396469545199586
H1033,TM,NaN,high,1,0.624145799111711,1.38629436111989
H1033,TM,NaN,high,2,0.499697618800865,1.17137164295054
H1033,TM,NaN,low,1,0.412818608541804,2.30258509299405
H1033,TM,NaN,low,2,0.384286294372088,2.70805020110221
H1033,TM,NaN,med,1,0.370503778276503,1.85629799036563
H1033,TM,NaN,med,2,0.636843269726115,1.47590651980958
H1034,SP,0p25,flat,1,0.657889109003254,1.2947271675944
H1034,SP,0p25,flat,2,0.504769684429066,1.1239300966524
H1034,SP,0p5,flat,1,0.707193653612578,1.6376087894008
H1034,SP,0p5,flat,2,0.606688928077639,2.68557734525015
H1034,SP,0p75,flat,1,0.598263832032926,1.35454566280531
H1034,SP,0p75,flat,2,0.700011949560616,0.704036580359214
H1034,SP,1p0,flat,1,0.627921817447917,0.870828357797398
H1034,SP,1p0,flat,2,0.672699852694478,0.562785362696702
H1034,TM,NaN,flat,1,0.447846629567301,0.731680844562188
H1034,TM,NaN,flat,2,0.568398393485135,1.15851043024918
H1034,TM,NaN,high,1,0.634858809106852,1.52939520476056
H1034,TM,NaN,high,2,0.559656962724083,1.28966752543082
H1034,TM,NaN,low,1,0.538277295365256,1.52242653544447
H1034,TM,NaN,low,2,0.65894593189838,1.16113264564944
H1034,TM,NaN,med,1,0.635851700959589,1.72551008368685
H1034,TM,NaN,med,2,0.55734897243916,1.64515599503618
H1035,SP,0p25,flat,1,0.507865566278683,1.28471456830197
H1035,SP,0p25,flat,2,0.876708471590381,0.642531316479435
H1035,SP,0p5,flat,1,0.39547397025905,2.15948424935337
H1035,SP,0p5,flat,2,0.469771710054736,1.85629799036563
H1035,SP,0p75,flat,1,0.963448295224876,0.163849159158512
H1035,SP,0p75,flat,2,0.764330782614956,0.771968140983159
H1035,SP,1p0,flat,1,0.299848124894172,1.6094379124341
H1035,SP,1p0,flat,2,0.491366944266825,2.63905732961526
H1035,TM,NaN,flat,1,0.647363379607315,1.91692261218206
H1035,TM,NaN,flat,2,0.386470790569178,1.67397643357167
H1035,TM,NaN,high,1,0.27510547306771,1.73460105538811
H1035,TM,NaN,high,2,0.209187346195045,2.12026353620009
H1035,TM,NaN,low,1,0.15399172793328,1.66915714713572
H1035,TM,NaN,low,2,0.876930438704724,0.980829253011726
H1035,TM,NaN,med,1,0.213495556557081,1.6094379124341
H1035,TM,NaN,med,2,0.186493432254059,1.55334844578306
H1036,SP,0p25,flat,1,0.468017577506618,1.71765149707433
H1036,SP,0p25,flat,2,0.593782343850268,1.34513628862638
H1036,SP,0p5,flat,1,0.548536950590589,1.67397643357167
H1036,SP,0p5,flat,2,0.605429397407388,2.94443897916644
H1036,SP,0p75,flat,1,0.502581943022629,1.46633706879343
H1036,SP,0p75,flat,2,0.452808433828697,1.66500776358891
H1036,SP,1p0,flat,1,0.483360618252643,1.67397643357167
H1036,SP,1p0,flat,2,0.152121157292389,1.29928298413026
H1036,TM,NaN,flat,1,0.407140445810873,1.99243016469021
H1036,TM,NaN,flat,2,0.383529065225766,1.58923520511658
H1036,TM,NaN,high,1,0.263073988841915,2.36712361413162
H1036,TM,NaN,high,2,0.65993251457711,1.27506872600967
H1036,TM,NaN,low,1,0.368060562725235,2.00148000021012
H1036,TM,NaN,low,2,0.52937330252712,2.9704144655697
H1036,TM,NaN,med,1,0.193174702067091,2.60268968544438
H1036,TM,NaN,med,2,0.437072620511123,2.33537491581704
H1037,SP,0p25,flat,1,0.578072522414916,1.21302263984585
H1037,SP,0p25,flat,2,0.419654710578411,1.45395300959371
H1037,SP,0p5,flat,1,0.575151373455442,0.824856525914523
H1037,SP,0p5,flat,2,0.56574969014409,1.3166144404819
H1037,SP,0p75,flat,1,0.323947624838862,1.40876721697195
H1037,SP,0p75,flat,2,0.661368008742452,1.07919420281101
H1037,SP,1p0,flat,1,0.0559908526623536,0.734723607405686
H1037,SP,1p0,flat,2,0.159314376888158,2.54553127160444
H1037,TM,NaN,flat,1,0.0872694476649812,1.27450295513177
H1037,TM,NaN,flat,2,0.637328866996177,0.633508914240214
H1037,TM,NaN,high,1,0.539915666932162,1.18784342239605
H1037,TM,NaN,high,2,0.545654192973538,1.43921676257423
H1037,TM,NaN,low,1,0.208045517683072,1.76766191764899
H1037,TM,NaN,low,2,0.341352973120616,1.66254773774805
H1037,TM,NaN,med,1,0.220889345240676,1.92181259747625
H1037,TM,NaN,med,2,0.40152928924051,1.48160454092422
H1038,SP,0p25,flat,1,0.538371053241539,1.56322506927897
H1038,SP,0p25,flat,2,0.601219516005571,1.09284858395136
H1038,SP,0p5,flat,1,0.381423822218016,2.77258872223978
H1038,SP,0p5,flat,2,0.420518941940292,0.825693836521928
H1038,SP,0p75,flat,1,0.0845436986019311,1.46633706879343
H1038,SP,0p75,flat,2,0.529006528808741,1.94591014905531
H1038,SP,1p0,flat,1,0.149879793018922,1.29928298413026
H1038,SP,1p0,flat,2,0.162894724390371,2.17853244432407
H1038,TM,NaN,flat,1,0.301335901180595,1.55814461804655
H1038,TM,NaN,flat,2,0.457295275700554,0.923670839171778
H1038,TM,NaN,high,1,0.534647368611439,1.15432289568212
H1038,TM,NaN,high,2,0.680022142672932,1.46633706879343
H1038,TM,NaN,low,1,0.464905990572559,1.77070606003022
H1038,TM,NaN,low,2,0.508772146623369,1.27808077647966
H1038,TM,NaN,med,1,0.572517796610033,1.43848011429046
H1038,TM,NaN,med,2,0.442808515251436,1.90954250488444
H1039,SP,0p25,flat,1,0.767748379359719,1.7404661748405
H1039,SP,0p25,flat,2,0.817121341049784,1.37054600415175
H1039,SP,0p5,flat,1,0.465921553811917,2.26868354131836
H1039,SP,0p5,flat,2,0.430144375999593,2.04769284336526
H1039,SP,0p75,flat,1,0.452128266205199,1.38629436111989
H1039,SP,0p75,flat,2,0.32576339684591,2.03688192726104
H1039,SP,1p0,flat,1,0.347209469469459,1.97408102602201
H1039,SP,1p0,flat,2,0.28980966765509,1.97408102602201
H1039,TM,NaN,flat,1,0.449352159932584,1.83827948486295
H1039,TM,NaN,flat,2,0.171787866713282,1.38629436111989
H1039,TM,NaN,high,1,0.527108630186979,1.81237875643079
H1039,TM,NaN,high,2,0.605097821407111,1.96360972615471
H1039,TM,NaN,low,1,0.332693903662911,1.6094379124341
H1039,TM,NaN,low,2,0.396425969127962,2.35137525716348
H1039,TM,NaN,med,1,0.451489796477826,1.90954250488444
H1039,TM,NaN,med,2,0.274948690372471,2.35137525716348
H1041,SP,0p25,flat,1,0.393882774825099,1.04634386012235
